# SLAB_GR_Simulation trajectory — metric: Schwarzschild; coordinates: ingoing Eddington–Finkelstein (v, r, theta, phi)
# internal units geometrized (G=c=M=1); SI columns marked _m, _s, _years, _SI, _m_s2
segment,step_h,err_estimate,n_rejected,mode_is_lnr,r_geo,r_m,r_over_rs,log10_r_over_rs,v_geo,t_ef_geo,t_schw_geo,t_schw_years,tau_geo,tau_s,tau_years,tau_since_horizon_geo,tau_since_horizon_years,tau_to_center_est_geo,tau_to_center_est_years,u_v,u_r,u_theta,u_phi,u_lower_v,u_lower_r,a_v,a_r,a_magnitude_SI,E,E_killing,E_conditioning_scale,E_drift_conditioned,L,norm_residual,K_geo_log10,K_SI_log10,K_over_Kplanck_log10,curvature_length_m,tidal_lambda1_geo,tidal_lambda2_geo,tidal_lambda3_geo,tidal_radial_SI_per_m,tidal_transverse_SI_per_m,radial_stretch_m_s2,transverse_compress_m_s2,tidal_radial_newtonian_SI_per_m,tidal_closed_form_reldiff,lc_out_drdtEF,lc_in_drdtEF,worldline_drdtEF,dr_dt_schw,redshift_1pz_to_infinity,gamma_rel_to_E1_faller,v_rel_to_E1_faller,kruskal_U,kruskal_V,kruskal_T,kruskal_X,penrose_Ut,penrose_Vt,penrose_T,penrose_X,ur_analytic_E1,uv_analytic_E1,ur_reldiff_E1,uv_reldiff_E1,regime_code
0.0,1.7026803947658711e-06,0.5431134863090941,0.0,1.0,199.97947688462142,2.953036323442427e+23,99.98973844231071,1.9999554323344906,5.639286496276527e-06,-199.97947124533493,-209.16950363066388,-32648035.708774634,5.399066988112382e-05,265938597.4681442,8.42708562971025,nan,nan,1333.1281074446156,208080113.5000753,0.00015110696934484105,-3308.9141477935896,0.0,0.0,-3308.914297389334,0.00015110696934484105,-24.355410723766354,-533330574.4405854,9.81,3308.914297389334,3308.914297389334,3308.9141477935896,0.0,0.0,4.3268721938716226e-12,-12.124671330615243,-96.80180477454613,-235.96776524890032,1.5865406122215248e+24,-2.500769774792243e-07,1.2503848873961216e-07,1.2503848873961216e-07,-1.0307382567338858e-32,5.153691283669429e-33,2.0614765134677715e-32,-1.0307382567338858e-32,1.0307382567383457e-32,4.32679433932848e-12,0.9801960077246611,-1.0,-0.9999999543333686,-0.989998928981148,6684.6821266788065,3008.08988998195,0.9999999447428608,-2.633794153453782e+45,0.9999999997656481,-1.316897076726891e+45,1.316897076726891e+45,-1.5707963267948966,0.7853981632802723,-0.3926990817573121,1.1780972450375844,-0.10000513117375179,0.909086668471226,33086.44370370943,-0.9998337815583646,0.0
0.0,1.7314004556161791e-06,0.5431130370423847,0.0,1.0,199.97913064036373,2.953031210558417e+23,99.98956532018187,1.9999546803968267,5.639302045829785e-06,-199.97912500106167,-209.16915388860826,-32647981.119597327,5.409443710273913e-05,266449717.43461806,8.443282044091378,nan,nan,1333.1246451811926,208079573.0957721,0.00014860069344101545,-3364.7217754447597,0.0,0.0,-3364.721922559291,0.00014860069344101545,-23.951449349321415,-542325643.5523907,9.81,3364.721922559291,3364.7219225592908,3364.7217754447597,1.3515154631956282e-16,0.0,4.3266501492666976e-12,-12.12466681898926,-96.80180026292014,-235.96776073727432,1.5865364918211624e+24,-2.500782764327763e-07,1.2503913821638813e-07,1.2503913821638813e-07,-1.0307436106098534e-32,5.153718053049266e-33,2.0614872212197068e-32,-1.0307436106098531e-32,1.0307436106143128e-32,4.3267718651457736e-12,0.9801959737755171,-1.0,-0.9999999558356688,-0.9899989131377545,6797.425042060241,3058.823617031555,0.9999999465606525,-2.6333336194415858e+45,0.9999999997695355,-1.3166668097207929e+45,1.3166668097207929e+45,-1.5707963267948966,0.785398163282216,-0.3926990817563403,1.1780972450385563,-0.1000052177482541,0.9090865969227236,33644.462218930086,-0.9998365384618538,0.0
0.0,1.7606052450444112e-06,0.5431134419394574,0.0,1.0,199.97877855636742,2.953026011440756e+23,99.98938927818371,1.999953915775684,5.63931733747813e-06,-199.97877291705007,-209.1687982478146,-32647925.609720748,5.41982043352599e-05,266960837.4548083,8.459478460174674,nan,nan,1333.1211245264778,208079023.57751608,0.00014613598663303353,-3421.470651731584,0.0,0.0,-3421.470796406056,0.00014613598663303353,-23.554188078829842,-551472423.059926,9.81,3421.470796406056,3421.4707964060553,3421.470651731584,1.329099083916793e-16,0.0,4.32676117156916e-12,-12.124662231262405,-96.80179567519329,-235.96775614954748,1.586532301929998e+24,-2.5007959730363987e-07,1.2503979865181996e-07,1.2503979865181996e-07,-1.0307490548220516e-32,5.1537452741102586e-33,2.0614981096441032e-32,-1.0307490548220517e-32,1.0307490548265114e-32,4.32674901199441e-12,0.9801959392536693,-1.0,-0.9999999572885477,-0.9899988969538145,6912.06947789957,3110.4130084591093,0.9999999483186444,-2.632865400653119e+45,0.9999999997733584,-1.3164327003265596e+45,1.3164327003265596e+45,-1.5707963267948966,0.7853981632841275,-0.39269908175538454,1.178097245039512,-0.1000053057831483,0.9090865241673088,34211.89125549706,-0.9998392496393378,0.0
0.0,1.7903023859364118e-06,0.5431130610014278,0.0,1.0,199.97842053420345,2.953020724635974e+23,99.98921026710173,1.9999531382572369,5.63933237549648e-06,-199.97841489487107,-209.1684366088592,-32647869.163626432,5.430197156013384e-05,267471957.437333,8.47567487506442,nan,nan,1333.1175444963892,208078464.7917077,0.00014371215988980712,-3479.1766414053045,0.0,0.0,-3479.176783680188,0.00014371215988980712,-23.163515854309157,-560773470.042574,9.81,3479.176783680188,3479.1767836801873,3479.1766414053045,1.3070545067317513e-16,0.0,4.32676117156916e-12,-12.124657566151722,-96.80179101008261,-235.9677514844368,1.5865280413768732e+24,-2.500809404615462e-07,1.2504047023077312e-07,1.2504047023077312e-07,-1.0307545908943953e-32,5.153772954471979e-33,2.0615091817887907e-32,-1.0307545908943958e-32,1.0307545908988554e-32,4.326937463189338e-12,0.9801959041494602,-1.0,-0.999999958693631,-0.9899988804259954,7028.647484471458,3162.8724862126014,0.9999999500188035,-2.63238937035549e+45,0.9999999997771178,-1.316194685177745e+45,1.316194685177745e+45,-1.5707963267948966,0.7853981632860072,-0.3926990817544447,1.1780972450404519,-0.10000539530305716,0.9090864501846329,34788.88939408698,-0.9998419158487505,0.0
0.0,1.8205007009563436e-06,0.5431128431784709,0.0,1.0,199.97805647368,2.953015348664567e+23,99.98902823684,1.999952347623828,5.639347164093229e-06,-199.97805083433283,-209.16806887053772,-32647811.765518,5.440573878884377e-05,267983077.43875244,8.491871290552908,nan,nan,1333.1139040892226,208077896.5819969,0.00014132853490281453,-3537.855893395252,0.0,0.0,-3537.856033310347,0.00014132853490281453,-22.779323346039394,-570231387.3835237,9.81,3537.856033310347,3537.856033310346,3537.855893395252,2.5707511249139473e-16,0.0,4.3266501492666976e-12,-12.124652822351266,-96.80178626628215,-235.96774674063636,1.5865237089696644e+24,-2.5008230628285853e-07,1.2504115314142926e-07,1.2504115314142926e-07,-1.0307602203781355e-32,5.1538011018906776e-33,2.061520440756271e-32,-1.0307602203781355e-32,1.0307602203825953e-32,4.326490454588563e-12,0.9801958684530601,-1.0,-0.9999999600524913,-0.9899988635508246,7147.191686157084,3216.2167305648077,0.9999999516630325,-2.6319053996359664e+45,0.999999999780815,-1.3159526998179832e+45,1.3159526998179832e+45,-1.5707963267948966,0.7853981632878558,-0.39269908175352036,1.1780972450413763,-0.10000548633304474,0.9090863749539824,35375.61805486607,-0.9998445378362315,0.0
0.0,1.8512085411158234e-06,0.5431128208929547,0.0,1.0,199.9776862729365,2.9530098820223918e+23,99.98884313646825,1.9999515436541737,5.639361707405994e-06,-199.97768063357478,-209.16769492996025,-32647753.399335958,5.450950602644888e-05,268494197.4839863,8.50806770742979,nan,nan,1333.1102022865941,208077318.78943008,0.0001389844447710919,-3597.524825598976,0.0,0.0,-3597.524963193421,0.0001389844447710919,-22.401503062969958,-579848821.3182445,9.81,3597.524963193421,3597.5249631934203,3597.524825598976,2.5281123713204686e-16,0.0,4.3266501492666976e-12,-12.124647998533343,-96.80178144246423,-235.96774191681843,1.5865193034964274e+24,-2.5008369515021926e-07,1.2504184757510955e-07,1.2504184757510955e-07,-1.0307659448504028e-32,5.15382972425201e-33,2.0615318897008055e-32,-1.030765944850402e-32,1.030765944854862e-32,4.326889801683013e-12,0.9801958321544753,-1.0,-0.999999961366649,-0.9899988463246954,7267.735250717365,3270.460666285665,0.9999999532531713,-2.6314133575331006e+45,0.9999999997844509,-1.3157066787665503e+45,1.3157066787665503e+45,-1.5707963267948966,0.7853981632896737,-0.3926990817526114,1.178097245042285,-0.1000055788985928,0.9090862984542989,35972.24134533456,-0.9998471163353716,0.0
0.0,1.8824343704035254e-06,0.5431130135256638,0.0,1.0,199.97730982842089,2.9530043231803262e+23,99.98865491421044,1.999950726123314,5.6393760095027e-06,-199.97730418904487,-209.1673146825283,-32647694.048754152,5.461327327046174e-05,269005317.56078243,8.524264125306818,nan,nan,1333.1064380532123,208076731.25241473,0.0001366792338267828,-3658.200128516305,0.0,0.0,-3658.2002638285917,0.0001366792338267828,-22.029949324601724,-589628462.020224,9.81,3658.2002638285917,3658.2002638285903,3658.200128516305,3.729271239221957e-16,0.0,4.326539126964235e-12,-12.124643093348183,-96.80177653727907,-235.96773701163326,1.586514823725046e+24,-2.5008510745263664e-07,1.2504255372631837e-07,1.2504255372631837e-07,-1.030771765914566e-32,5.153858829572833e-33,2.061543531829132e-32,-1.0307717659145665e-32,1.0307717659190255e-32,4.326441994148714e-12,0.9801957952435449,-1.0,-0.9999999626375747,-0.9899988287438665,7390.311896634815,3325.619465945318,0.9999999547909993,-2.6309131110125766e+45,0.9999999997880263,-1.3154565555062883e+45,1.3154565555062883e+45,-1.5707963267948966,0.7853981632914615,-0.3926990817517175,1.178097245043179,-0.10000567302560656,0.9090862206641742,36578.92609658873,-0.9998496520674057,0.0
0.0,1.9141867751824795e-06,0.5431127461388097,0.0,1.0,199.97692703486544,2.9529986705839135e+23,99.98846351743272,1.9999498948025602,5.639390074382723e-06,-199.97692139547536,-209.16692802191034,-32647633.697175916,5.4717040510238195e-05,269516437.61671156,8.540460542522611,nan,nan,1333.102610336637,208076133.8066817,0.00013441225745082754,-3719.898769186058,0.0,0.0,-3719.8989022540377,0.00013441225745082754,-21.66455823127986,-599573044.2354863,9.81,3719.8989022540377,3719.898902254037,3719.898769186058,2.44494476383811e-16,0.0,4.326539126964235e-12,-12.124638105423664,-96.80177154935456,-235.96773202370875,1.5865102684030542e+24,-2.5008654358557626e-07,1.2504327179278813e-07,1.2504327179278813e-07,-1.0307776852006096e-32,5.153888426003048e-33,2.0615553704012193e-32,-1.0307776852006096e-32,1.0307776852050694e-32,4.326417149365904e-12,0.9801957577099413,-1.0,-0.9999999638666908,-0.9899988108044636,7514.955901066823,3381.708553492266,0.9999999562782373,-2.630404524941309e+45,0.9999999997915426,-1.3152022624706545e+45,1.3152022624706545e+45,-1.5707963267948966,0.7853981632932197,-0.39269908175083845,1.178097245044058,-0.10000576874042073,0.9090861415618448,37195.8419026065,-0.9998521457414147,0.0
0.0,1.9464749627808512e-06,0.5431124745517403,0.0,1.0,199.9765377851627,2.9529929226515305e+23,99.98826889258135,1.999949049459225,5.639403905981497e-06,-199.9765321457588,-209.1665348399165,-32647572.327714536,5.4820807752688006e-05,270027557.68580866,8.556656960155673,nan,nan,1333.0987180660386,208075526.28509137,0.000132182881330306,-3782.63801119317,0.0,0.0,-3782.6381420540674,0.000132182881330306,-21.305227544492357,-609685350.5073396,9.81,3782.6381420540674,3782.638142054066,3782.63801119317,3.6065889694506217e-16,0.0,4.3266501492666976e-12,-12.124633033363649,-96.80176647729454,-235.96772695164873,1.5865056362560365e+24,-2.5008800395142684e-07,1.2504400197571337e-07,1.2504400197571337e-07,-1.0307837043670526e-32,5.153918521835261e-33,2.0615674087341053e-32,-1.0307837043670522e-32,1.0307837043715127e-32,4.32702693681408e-12,0.9801957195431545,-1.0,-0.9999999650553724,-0.9899987925024748,7641.702140264515,3438.7436224408148,0.9999999577165497,-2.6298874619291583e+45,0.9999999997950005,-1.3149437309645791e+45,1.3149437309645791e+45,-1.5707963267948966,0.7853981632949486,-0.392699081749974,1.1780972450449225,-0.10000586606983058,0.9090860611251668,37823.161320215826,-0.9998545980551427,0.0
0.0,1.979307980168734e-06,0.5431125473586108,0.0,1.0,199.9761419703974,2.952987077774859e+23,99.9880709851987,1.9999481898566913,5.639417508169134e-06,-199.9761363309799,-209.16613502653084,-32647509.92319827,5.492457500470983e-05,270538677.80205405,8.572853379282773,nan,nan,1333.0947601525183,208074908.51768407,0.0001299904816807138,-3846.435409491638,0.0,0.0,-3846.4355381820596,0.0001299904816807138,-20.95185672269656,-619968210.3419389,9.81,3846.4355381820596,3846.4355381820587,3846.435409491638,2.3645131269554613e-16,0.0,4.32676117156916e-12,-12.124627875748446,-96.80176131967933,-235.96772179403354,1.586500925988126e+24,-2.5008948895938137e-07,1.250447444796907e-07,1.250447444796907e-07,-1.0307898251004592e-32,5.153949125502298e-33,2.0615796502009184e-32,-1.0307898251004596e-32,1.0307898251049192e-32,4.3265778784058515e-12,0.9801956807324981,-1.0,-0.9999999662049499,-0.9899987738337527,7770.586079114374,3496.740631164017,0.999999959107546,-2.629361782378247e+45,0.999999999798401,-1.3146808911891235e+45,1.3146808911891235e+45,-1.5707963267948966,0.7853981632966488,-0.3926990817491239,1.1780972450457727,-0.10000596504108393,0.9090859793316223,38461.059817246554,-0.9998570096947527,0.0
0.0,2.0126947688689286e-06,0.5431126146633044,0.0,1.0,199.97573947986757,2.9529811343191955e+23,99.98786973993379,1.9999473157544594,5.639430884749823e-06,-199.97573384043667,-209.16572846993265,-32647446.46617368,5.502834225998075e-05,271049797.93430334,8.589049798917006,nan,nan,1333.0907354893181,208074280.33171245,0.00012783444534327003,-3911.3088069971823,0.0,0.0,-3911.308933553128,0.00012783444534327003,-20.60434693700314,-630424499.6590908,9.81,3911.308933553128,3911.308933553127,3911.3088069971823,2.3252950525048724e-16,0.0,4.3268721938716226e-12,-12.124622631135056,-96.80175607506594,-235.96771654942012,1.586496136282185e+24,-2.5009099902535896e-07,1.2504549951267948e-07,1.2504549951267948e-07,-1.0307960491151166e-32,5.153980245575583e-33,2.0615920982302333e-32,-1.0307960491151166e-32,1.0307960491195769e-32,4.326763435428416e-12,0.9801956412671101,-1.0,-0.9999999673167097,-0.989998754794018,7901.643764255056,3555.7157997954228,0.9999999604527827,-2.628827344517883e+45,0.9999999998017453,-1.3144136722589414e+45,1.3144136722589414e+45,-1.5707963267948966,0.7853981632983209,-0.3926990817482878,1.1780972450466087,-0.10000606568187592,0.9090858961583237,39109.71573837574,-0.9998593813347193,0.0
0.0,2.0466446721875258e-06,0.54311257620632,0.0,1.0,199.9753302010046,2.9529750906222743e+23,99.9876651005023,1.9999464269079716,5.639444039464728e-06,-199.97532456156057,-209.16531505641572,-32647381.938893035,5.513210951243369e-05,271560918.05267227,8.605246218111398,nan,nan,1333.086642951023,208073641.55151704,0.00012571416931727897,-3977.2763475287675,0.0,0.0,-3977.27647198564,0.00012571416931727897,-20.262600995802245,-641057142.8781675,9.81,3977.27647198564,3977.276471985639,3977.2763475287675,2.286727454425016e-16,0.0,4.3268721938716226e-12,-12.124617298056132,-96.80175074198702,-235.96771121634123,1.5864912657988713e+24,-2.5009253457230524e-07,1.2504626728615262e-07,1.2504626728615262e-07,-1.0308023781542729e-32,5.1540118907713645e-33,2.0616047563085458e-32,-1.0308023781542729e-32,1.0308023781587331e-32,4.326948549353954e-12,0.9801956011359446,-1.0,-0.9999999683918958,-0.989998735378856,8034.9118502223055,3615.6856219932406,0.999999961753765,-2.628284004305552e+45,0.9999999998050338,-1.314142002152776e+45,1.314142002152776e+45,-1.5707963267948966,0.7853981632999653,-0.39269908174746565,1.178097245047431,-0.10000616802036905,0.9090858115819972,39769.31043443925,-0.9998617136383434,0.0
0.0,2.0811672680340947e-06,0.5431120466042451,0.0,1.0,199.97491401932606,2.9529689449935677e+23,99.98745700966303,1.9999455230685113,5.639456975993501e-06,-199.97490837986908,-209.16489467034063,-32647316.32330686,5.523587676005146e-05,272072038.1472249,8.621442636551096,nan,nan,1333.0824813930888,208072991.99845275,0.00012362906051660759,-4044.356483361188,0.0,0.0,-4044.356605753803,0.00012362906051660759,-19.92652330551254,-651869114.1354321,9.81,4044.356605753803,4044.356605753802,4044.356483361188,2.248799544537341e-16,0.0,4.3268721938716226e-12,-12.124611875019369,-96.80174531895025,-235.96770579330445,1.5864863131760565e+24,-2.500940960303704e-07,1.250470480151852e-07,1.250470480151852e-07,-1.0308088139908712e-32,5.154044069954356e-33,2.0616176279817424e-32,-1.0308088139908712e-32,1.0308088139953315e-32,4.326921534127217e-12,0.9801955603277681,-1.0,-0.9999999694317113,-0.9899987155837161,8170.427614707111,3676.6668718054907,0.9999999630119489,-2.627731615371856e+45,0.999999999808268,-1.313865807685928e+45,1.313865807685928e+45,-1.5707963267948966,0.7853981633015823,-0.39269908174665713,1.1780972450482394,-0.10000627208520493,0.9090857255789733,40440.028337856784,-0.9998640072580197,0.0
0.0,2.1162726002702307e-06,0.543112208433481,0.0,1.0,199.97449081834267,2.952962695712914e+23,99.98724540917134,1.999944603982999,5.639469697957037e-06,-199.97448517887298,-209.1644671940409,-32647249.601049285,5.5339644019402416e-05,272583158.299571,8.63763905682216,nan,nan,1333.0782496509123,208072331.4907435,0.00012157853532595851,-4112.567990234099,0.0,0.0,-4112.568110596694,0.00012157853532595851,-19.596019799061317,-662863439.7031926,9.81,4112.568110596694,4112.568110596692,4112.567990234099,4.423001413874046e-16,0.0,4.3268721938716226e-12,-12.124606360506293,-96.80173980443718,-235.96770027879137,1.586481277027775e+24,-2.500956838372592e-07,1.250478419186296e-07,1.250478419186296e-07,-1.0308153584289922e-32,5.154076792144961e-33,2.0616307168579843e-32,-1.0308153584289922e-32,1.0308153584334524e-32,4.326894063377967e-12,0.9801955188311497,-1.0,-0.99999997043732,-0.9899986954039087,8308.228988877447,3738.676617313636,0.9999999642287424,-2.62717002890473e+45,0.9999999998114485,-1.313585014452365e+45,1.313585014452365e+45,-1.5707963267948966,0.7853981633031726,-0.392699081745862,1.1780972450490346,-0.10000637790552763,0.9090856381251669,41122.05711260827,-0.9998662628357251,0.0
0.0,2.1519699644276748e-06,0.5431121319637926,0.0,1.0,199.9740604797079,2.9529563410327255e+23,99.98703023985395,1.9999436693943184,5.639482208912897e-06,-199.9740548402257,-209.1640325079739,-32647181.753461603,5.5443411280518313e-05,273094278.4606105,8.6538354773687,nan,nan,1333.073946541328,208071659.84371597,0.00011956202033756306,-4181.929943222085,0.0,0.0,-4181.93006158833,0.00011956202033756306,-19.270998054624624,-674043194.1005415,9.81,4181.93006158833,4181.9300615883285,4181.929943222085,4.349641022786635e-16,0.0,4.3268721938716226e-12,-12.12460075297421,-96.8017341969051,-235.9676946712593,1.586476155945964e+24,-2.5009729843767033e-07,1.2504864921883514e-07,1.2504864921883514e-07,-1.0308220133015432e-32,5.154110066507715e-33,2.0616440266030864e-32,-1.030822013301543e-32,1.0308220133060033e-32,4.326866129429951e-12,0.9801954766344766,-1.0,-0.9999999714098469,-0.9899986748346132,8448.35450863121,3801.7321986957213,0.9999999654055071,-2.6265990938559715e+45,0.9999999998145762,-1.3132995469279857e+45,1.3132995469279857e+45,-1.5707963267948966,0.7853981633047364,-0.39269908174508006,1.1780972450498166,-0.10000648551094625,0.9090855491961087,41815.587412866844,-0.9998684810022078,0.0
0.0,2.1882695346596173e-06,0.5431119586006115,0.0,1.0,199.97362288304248,2.9529498791753983e+23,99.98681144152124,1.9999427190409347,5.639494512360775e-06,-199.97361724354798,-209.16359049054378,-32647112.76156464,5.55471785425649e-05,273605398.6262343,8.670031898060508,nan,nan,1333.069570860853,208070976.86952555,0.00011757895147140567,-4252.461745044232,0.0,0.0,-4252.461861447239,0.00011757895147140567,-18.951367153825103,-685411504.6562907,9.81,4252.461861447239,4252.461861447237,4252.461745044232,4.27749739469305e-16,0.0,4.3268721938716226e-12,-12.124595050853907,-96.8017284947848,-235.96768896913898,1.5864709484983494e+24,-2.5009894028395585e-07,1.2504947014197792e-07,1.2504947014197792e-07,-1.0308287804729767e-32,5.154143902364884e-33,2.0616575609459535e-32,-1.0308287804729767e-32,1.0308287804774371e-32,4.327049398939483e-12,0.980195433725936,-1.0,-0.9999999723503809,-0.9899986538708715,8590.84337178784,3865.8512539612184,0.9999999665435596,-2.6260186567165588e+45,0.9999999998176521,-1.3130093283582794e+45,1.3130093283582794e+45,-1.5707963267948966,0.7853981633062743,-0.3926990817443111,1.1780972450505853,-0.10000659493157885,0.9090854587669092,42520.81316595794,-0.9998706623779564,0.0
0.0,2.2251815504755443e-06,0.5431118159646713,0.0,1.0,199.9731779059214,2.9529433083331192e+23,99.9865889529607,1.9999417526568664,5.639506611742737e-06,-199.9731722664148,-209.16314101808828,-32647042.60605668,5.565094580833094e-05,274116518.81017876,8.686228319332862,nan,nan,1333.0651213855574,208070282.37713632,0.00011562877393502716,-4324.183128160153,0.0,0.0,-4324.183242632484,0.00011562877393502716,-18.637037675253087,-696971551.8468082,9.81,4324.183242632484,4324.183242632483,4324.183128160153,2.1032751731768094e-16,0.0,4.326983216174085e-12,-12.1245892525495,-96.80172269648038,-235.96768317083456,1.5864656532283566e+24,-2.5010060983617137e-07,1.2505030491808569e-07,1.2505030491808569e-07,-1.0308356618394964e-32,5.154178309197482e-33,2.061671323678993e-32,-1.0308356618394964e-32,1.0308356618439566e-32,4.32680884057318e-12,0.9801953900935145,-1.0,-0.9999999732599737,-0.9899986325075871,8735.735442323148,3931.0517208556107,0.9999999676441736,-2.625428561507964e+45,0.999999999820677,-1.312714280753982e+45,1.312714280753982e+45,-1.5707963267948966,0.7853981633077868,-0.3926990817435549,1.1780972450513416,-0.10000670619805573,0.909085366812255,43237.93159321171,-0.999872807573242,0.0
0.0,2.2627163218369767e-06,0.5431116528355701,0.0,1.0,199.97272542385974,2.9529366266676574e+23,99.98636271192987,1.9999407699716536,5.639518510443603e-06,-199.97271978434122,-209.16268396486439,-32646971.26731123,5.575471307933092e-05,274627639.0199037,8.702424741422153,nan,nan,1333.0605968709233,208069576.17229873,0.00011371094216374315,-4397.114157029934,0.0,0.0,-4397.114269603612,0.00011371094216374315,-18.327921684831,-708726569.660277,9.81,4397.114269603612,4397.11426960361,4397.114157029934,4.1367800302335277e-16,0.0,4.326983216174085e-12,-12.124583356438222,-96.8017168003691,-235.96767727472331,1.5864602686549033e+24,-2.501023075621295e-07,1.2505115378106472e-07,1.2505115378106472e-07,-1.0308426593292778e-32,5.154213296646388e-33,2.0616853186585555e-32,-1.0308426593292776e-32,1.0308426593337381e-32,4.326991141264298e-12,0.9801953457249953,-1.0,-0.9999999741396436,-0.9899986107395266,8883.071254935325,3997.351838913972,0.9999999687085809,-2.624828649772195e+45,0.9999999998236516,-1.3124143248860976e+45,1.3124143248860976e+45,-1.5707963267948966,0.7853981633092741,-0.3926990817428112,1.1780972450520855,-0.10000681934152293,0.9090852733064072,43967.14323245103,-0.9998749171881861,0.0
0.0,2.3008843748390545e-06,0.5431116492052264,0.0,1.0,199.9722653102698,2.9529298323097303e+23,99.9861326551349,1.9999397707102662,5.6395302117921185e-06,-199.9722596707396,-209.16221920300504,-32646898.725370288,5.585848035776614e-05,275138759.266252,8.718621164671964,nan,nan,1333.055996051416,208068858.05748296,0.00011182491963061079,-4471.275235069283,0.0,0.0,-4471.275345775798,0.00011182491963061079,-18.023932705183814,-720679846.7177247,9.81,4471.275345775798,4471.275345775797,4471.275235069283,2.034083463794721e-16,0.0,4.326983216174085e-12,-12.124577360869898,-96.80171080480078,-235.96767127915496,1.5864547932718824e+24,-2.501040339375624e-07,1.2505201696878118e-07,1.2505201696878118e-07,-1.0308497749031388e-32,5.154248874515693e-33,2.0616995498062775e-32,-1.0308497749031386e-32,1.030849774907599e-32,4.326961273648462e-12,0.9801953006079565,-1.0,-0.9999999749903751,-0.9899985885613188,9032.892029096229,4064.770155782818,0.9999999697379723,-2.624218760524069e+45,0.999999999826577,-1.3121093802620345e+45,1.3121093802620345e+45,-1.5707963267948966,0.7853981633107368,-0.3926990817420799,1.1780972450528167,-0.1000069343936531,0.9090851782231909,44708.6520074217,-0.9998769918129684,0.0
0.0,2.3396962590334844e-06,0.5431117280642511,0.0,1.0,199.9717974364561,2.952922923358931e+23,99.98589871822804,1.9999387545930916,5.639541719061129e-06,-199.97179179691437,-209.16174660251403,-32646824.959943496,5.596224763969151e-05,275649879.52979153,8.734817588466536,nan,nan,1333.0513176404352,208068127.83187115,0.00010997017881842206,-4546.687105394001,0.0,0.0,-4546.687214264323,0.00010997017881842206,-17.72498571112493,-732834726.3930174,9.81,4546.687214264323,4546.687214264322,4546.687105394001,2.000345923725302e-16,0.0,4.326983216174085e-12,-12.12457126416685,-96.80170470809773,-235.96766518245192,1.5864492255481363e+24,-2.50105789446141e-07,1.250528947230705e-07,1.250528947230705e-07,-1.0308570105546178e-32,5.154285052773089e-33,2.0617140211092356e-32,-1.0308570105546178e-32,1.0308570105590786e-32,4.327142571097305e-12,0.9801952547297675,-1.0,-0.99999997581312,-0.989998565967455,9185.239670555864,4133.325527895945,0.9999999707334999,-2.6235987302537704e+45,0.9999999998294538,-1.3117993651268852e+45,1.3117993651268852e+45,-1.5707963267948966,0.7853981633121752,-0.3926990817413607,1.1780972450535359,-0.10000705138664666,0.9090850815359958,45462.66523512054,-0.9998790320278574,0.0
0.0,2.3791627625571802e-06,0.5431114014052159,0.0,1.0,199.97132167156798,2.9529158978830276e+23,99.98566083578399,1.999937721335832,5.639553035468881e-06,-199.97131603201495,-209.1612660312183,-32646749.95040075,5.606601491803464e-05,276160999.77568614,8.751014011701972,nan,nan,1333.04656032984,208067385.29128328,0.0001081462010103503,-4623.370858498018,0.0,0.0,-4623.370965562602,0.0001081462010103503,-17.43099709591259,-745194608.050405,9.81,4623.370965562602,4623.370965562602,4623.370858498018,0.0,0.0,4.327094238476548e-12,-12.124565064623294,-96.80169850855418,-235.96765898290838,1.5864435639268622e+24,-2.501075745796548e-07,1.2505378728982738e-07,1.2505378728982738e-07,-1.030864368310716e-32,5.1543218415535794e-33,2.061728736621432e-32,-1.0308643683107159e-32,1.0308643683151765e-32,4.3269000191213115e-12,0.9801952080775879,-1.0,-0.9999999766087986,-0.9899985429522873,9340.156786854077,4203.037127453376,0.9999999716962775,-2.6229683928741044e+45,0.9999999998322828,-1.3114841964370522e+45,1.3114841964370522e+45,-1.5707963267948966,0.7853981633135897,-0.39269908174065343,1.178097245054243,-0.10000717035324377,0.9090849832177652,46229.39370244573,-0.9998810384034422,0.0
0.0,2.4192952866360408e-06,0.5431111800091829,0.0,1.0,199.97083788247718,2.9529087539161555e+23,99.98541894123859,1.999936670649239,5.6395641641819226e-06,-199.97083224291302,-209.16077735464398,-32646673.67575282,5.6169782201139286e-05,276672120.04503435,8.767210435680608,nan,nan,1333.0417227887272,208066630.2279865,0.00010635247582261758,-4701.347952001709,0.0,0.0,-4701.348057290505,0.00010635247582261758,-17.141884595925266,-757762950.2275537,9.81,4701.348057290505,4701.348057290505,4701.347952001709,0.0,0.0,4.326983216174085e-12,-12.124558760503735,-96.80169220443462,-235.9676526787888,1.5864378068241465e+24,-2.5010938983847126e-07,1.250546949192357e-07,1.250546949192357e-07,-1.0308718502337896e-32,5.154359251168951e-33,2.0617437004675791e-32,-1.0308718502337903e-32,1.0308718502382505e-32,4.327291946329887e-12,0.9801951606383515,-1.0,-0.999999977378302,-0.9899985195100247,9497.68672721678,4273.924460373129,0.9999999726273826,-2.6223275795678196e+45,0.999999999835065,-1.3111637897839098e+45,1.3111637897839098e+45,-1.5707963267948966,0.7853981633149808,-0.3926990817399579,1.1780972450549387,-0.10000729132675487,0.9090848832409713,47009.05186352809,-0.9998830115011446,0.0
