# SLAB_GR_Simulation trajectory — metric: Schwarzschild; coordinates: ingoing Eddington–Finkelstein (v, r, theta, phi)
# internal units geometrized (G=c=M=1); SI columns marked _m, _s, _years, _SI, _m_s2
segment,step_h,err_estimate,n_rejected,mode_is_lnr,r_geo,r_m,r_over_rs,log10_r_over_rs,v_geo,t_ef_geo,t_schw_geo,t_schw_years,tau_geo,tau_s,tau_years,tau_since_horizon_geo,tau_since_horizon_years,tau_to_center_est_geo,tau_to_center_est_years,theta,phi,u_v,u_r,u_theta,u_phi,u_lower_v,u_lower_r,a_v,a_r,a_magnitude_SI,E,E_killing,E_conditioning_scale,E_drift_conditioned,L,norm_residual,norm_conditioning_scale,norm_residual_conditioned,K_geo_log10,K_SI_log10,K_over_Kplanck_log10,curvature_length_m,tidal_lambda1_geo,tidal_lambda2_geo,tidal_lambda3_geo,tidal_radial_SI_per_m,tidal_transverse_SI_per_m,radial_stretch_m_s2,transverse_compress_m_s2,tidal_radial_newtonian_SI_per_m,tidal_closed_form_reldiff,lc_out_drdtEF,lc_in_drdtEF,worldline_drdtEF,dr_dt_schw,redshift_1pz_to_infinity,gamma_rel_to_E1_faller,v_rel_to_E1_faller,kruskal_U,kruskal_V,kruskal_T,kruskal_X,penrose_Ut,penrose_Vt,penrose_T,penrose_X,ur_analytic_E1,uv_analytic_E1,ur_reldiff_E1,uv_reldiff_E1,regime_code
0.0,0.40840768197253335,0.5129058790875473,0.0,0.0,10.916495360128424,1.6120057830608812e+22,5.458247680064212,0.737053238853959,73.88590819085944,62.96941283073102,59.97990124676863,9361909.474007117,78.26034239610817,385482264621320.9,12215195.85207116,nan,nan,21.085540697285463,3291117.8430643757,1.5707963267948966,0.0,0.8083140146096301,-0.28845967105031095,0.0,0.0,-0.9486832980503921,0.8083140146096301,0.0,0.0,0.0,0.9486832980503921,0.9486832980505138,1.0,-1.2168044349891716e-13,0.0,1.3300471835009375e-13,1.0,1.3300471835009375e-13,-4.5472581697320535,-89.22439161366293,-228.39035208801712,2.0234752812126084e+22,-0.0015373766906483612,0.0007686883453241806,0.0007686883453241806,-6.336580784186138e-29,3.168290392093069e-29,1.2673161568372276e-28,-6.336580784186138e-29,6.336580784186139e-29,1.4104574097949427e-16,0.6903184735119797,-1.0,-0.2630074689262275,-0.24835608353652405,1.5146383120877678,1.0103124572241686,0.1425138767132716,-36541.539522013816,0.028632825071790748,-18270.75544459437,18270.784077419445,-1.5707689606791602,0.02862500415280861,-0.7710719782631758,0.7996969824159844,-0.42802918337722684,0.7002658010356928,-0.32607475786040446,0.15429600219535794,0.0
0.0,0.40089541239620047,0.5129228411297817,0.0,0.0,10.800174067288639,1.5948289703050475e+22,5.400087033644319,0.7324007594390551,74.2095146541447,63.40934058685606,60.44609194465147,9434674.433943402,78.66123780850437,387456931057925.5,12277769.255517704,nan,nan,20.684645260550386,3228544.4358189185,1.5707963267948966,0.0,0.8060984917906654,-0.29185989882182695,0.0,0.0,-0.9486832980503899,0.8060984917906654,0.0,0.0,0.0,0.9486832980503899,0.9486832980505138,1.0,-1.2390088954816747e-13,0.0,1.354472090042691e-13,1.0,1.354472090042691e-13,-4.51934329324263,-89.19647673717351,-228.36243721152772,1.9912197183762254e+22,-0.001587587717722699,0.0007937938588613497,0.0007937938588613497,-6.543534767064151e-29,3.2717673835320763e-29,1.3087069534128303e-28,-6.543534767064153e-29,6.543534767064154e-29,1.3658485265188729e-16,0.6875042496318733,-1.0,-0.26582054594893517,-0.2506765334619262,1.5224792557243871,1.010149517674253,0.14140059023657284,-31382.673757370718,0.031045547653372446,-15691.321355911532,15691.352401459186,-1.5707644620784804,0.031035579248450677,-0.7698644414150149,0.8009000206634656,-0.4303280150541117,0.699140329683166,-0.32177341792370423,0.15298525570105553,0.0
0.0,0.3935194987246453,0.512944030518,0.0,0.0,10.68465294259675,1.577770315954387e+22,5.342326471298375,0.7277304243725577,74.52629649247817,63.84164354988142,60.90482303431816,9506275.067574047,79.05475730722901,389395266399895.2,12339191.396047076,nan,nan,20.29112573916765,3167122.2917529806,1.5707963267948966,0.0,0.8038887065154163,-0.2952699903774613,0.0,0.0,-0.9486832980503874,0.8038887065154163,0.0,0.0,0.0,0.9486832980503874,0.9486832980505138,1.0,-1.2634338020234281e-13,0.0,1.3800072196090696e-13,1.0,1.3800072196090696e-13,-4.491321282843646,-89.16845472677453,-228.3344152011287,1.959357491276076e+22,-0.0016396408717675411,0.0008198204358837706,0.0008198204358837706,-6.758081415054323e-29,3.3790407075271613e-29,1.3516162830108645e-28,-6.758081415054323e-29,6.758081415054322e-29,0.0,0.6846583017996914,-1.0,-0.2686327199267367,-0.2529822803495296,1.5304249060388344,1.0099895578332956,0.14029853937397074,-27006.723788486797,0.03360419347130185,-13503.345092146663,13503.378696340134,-1.570759298978884,0.03359155294786954,-0.7685838730155072,0.8021754259633769,-0.4326480870379917,0.6980081214972379,-0.3175284966612297,0.15168961758075677,0.0
0.0,0.3862770897642125,0.512969145208638,0.0,0.0,10.569938705955039,1.5608308123165016e+22,5.2849693529775195,0.7230424732193502,74.83639570334256,64.26645699738752,61.35623019766707,9576732.552687338,79.44103439699322,391297928243360.94,12399483.11162322,nan,nan,19.90484862828966,3106830.57288131,1.5707963267948966,0.0,0.8016844787616825,-0.2986902341707999,0.0,0.0,-0.948683298050385,0.8016844787616825,0.0,0.0,0.0,0.948683298050385,0.9486832980505138,1.0,-1.2878587085651816e-13,0.0,1.4066525722000733e-13,1.0,1.4066525722000733e-13,-4.463193575924401,-89.14032701985529,-228.30628749420947,1.9278877995952765e+22,-0.0016936068010276668,0.0008468034005138334,0.0008468034005138334,-6.980511917891103e-29,3.4902559589455514e-29,1.3961023835782205e-28,-6.980511917891103e-29,6.980511917891105e-29,0.0,0.6817804689767508,-1.0,-0.27144410959317194,-0.25527307831207763,1.5384779554895602,1.0098325079654393,0.13920753378021258,-23287.275260847357,0.03631299505092632,-11643.619473926154,11643.655786921203,-1.5707533848882895,0.036297046488632766,-0.7672281691998284,0.8035252156884611,-0.43498948951570954,0.6968692156327132,-0.31333919239441127,0.15040880093089437,0.0
0.0,0.37916544211464587,0.5129977300737292,0.0,0.0,10.456037642529761,1.5440113875028432e+22,5.228018821264881,0.7183371424044452,75.13995101426734,64.68391337173757,61.80044633258868,9646067.632532163,79.82019983910786,393165560671452.2,12458664.812008904,nan,nan,19.525683166480565,3047648.8694216344,1.5707963267948966,0.0,0.7994856352345222,-0.30212091396840546,0.0,0.0,-0.9486832980503825,0.7994856352345222,0.0,0.0,0.0,0.9486832980503825,0.9486832980505138,1.0,-1.312283615106935e-13,0.0,1.432187701766452e-13,1.0,1.432187701766452e-13,-4.434961591034972,-89.11209503496586,-228.27805550932004,1.8968096862372922e+22,-0.0017495589547754915,0.0008747794773877459,0.0008747794773877459,-7.211129010259513e-29,3.605564505129757e-29,1.4422258020519027e-28,-7.211129010259514e-29,7.211129010259514e-29,1.2394005580962344e-16,0.6788705915320581,-1.0,-0.2742548273582854,-0.2575486659386381,1.5466411666056148,1.009678300597509,0.13812738891324797,-20119.46683280699,0.039176007087815025,-10059.71382839995,10059.753004407039,-1.5707466236885725,0.03915598360656126,-0.7657953200410056,0.804951303647567,-0.4373523141098465,0.6957236511768521,-0.3092047207219669,0.14914252790192115,0.0
0.0,0.37218192841975517,0.5130296671365228,0.0,0.0,10.342955606821066,1.527312906029704e+22,5.171477803410533,0.7136146649811818,75.437098011454,65.09414240463293,62.23760167995946,9714300.635639748,80.1923817675276,394998794825887.9,12516756.496878339,nan,nan,19.15350121967293,2989557.1816821434,1.5707963267948966,0.0,0.7972920089332053,-0.30556230932486084,0.0,0.0,-0.9486832980503801,0.7972920089332053,0.0,0.0,0.0,0.9486832980503801,0.9486832980505138,1.0,-1.3367085216486885e-13,0.0,1.4588330543574557e-13,1.0,1.4588330543574557e-13,-4.40662672649539,-89.08376017042627,-228.24972064478047,1.866122041838609e+22,-0.0018075736998362552,0.0009037868499181275,0.0009037868499181275,-7.450247452075134e-29,3.725123726037567e-29,1.4900494904150268e-28,-7.450247452075134e-29,7.450247452075134e-29,2.399243079457774e-16,0.6759285111752742,-1.0,-0.2770649797223351,-0.2598087664563639,1.5549173756271992,1.0095268704085723,0.13705792570480074,-17416.132313267808,0.04219708929533871,-8708.045058089256,8708.087255178552,-1.570738908765399,0.04217207071914073,-0.7642834190231291,0.8064554897422698,-0.4397366540101905,0.6945714670906211,-0.30512431352202063,0.1478905292105559,0.0
0.0,0.36532398588487724,0.513064816714717,0.0,0.0,10.230698040219657,1.5107361714107572e+22,5.115349020109829,0.7088752709585582,75.7279692254329,65.49727118521324,62.66782389104542,9781451.486344274,80.55770575341248,396798249224983.25,12573777.765894214,nan,nan,18.788177216603575,2932535.909984043,1.5707963267948966,0.0,0.7951034389990226,-0.3090146956330339,0.0,0.0,-0.9486832980503777,0.7951034389990226,0.0,0.0,0.0,0.9486832980503777,0.9486832980505138,1.0,-1.361133428190442e-13,0.0,1.4854784069484595e-13,1.0,1.4854784069484595e-13,-4.378190362359649,-89.05532380629053,-228.22128428064474,1.8358236128700046e+22,-0.0018677304352056826,0.0009338652176028413,0.0009338652176028413,-7.698194500901878e-29,3.849097250450939e-29,1.5396389001803756e-28,-7.698194500901878e-29,7.698194500901879e-29,0.0,0.6729540712356461,-1.0,-0.27987466733893646,-0.26205308759960194,1.5633094952930238,1.0093781541439695,0.1359989703762893,-15104.664736786119,0.04537988967055691,-7552.309678448224,7552.355058337895,-1.5707301220815868,0.04534877731488033,-0.7626906723833532,0.8080394496982336,-0.4421426038251862,0.6934127022858678,-0.30109721850009336,0.14665254382841045,0.0
0.0,0.3585891264415375,0.5131028863083194,0.0,0.0,10.119269984034633,1.4942819280808376e+22,5.059634992017316,0.7041191874582702,76.01269422345696,65.89342423942233,63.09123810716618,9847539.717217173,80.91629487985402,398564530131724.3,12629747.830371268,nan,nan,18.429588074087473,2876565.842998005,1.5707963267948966,0.0,0.7929197704979438,-0.3124783442830746,0.0,0.0,-0.948683298050375,0.7929197704979438,0.0,0.0,0.0,0.948683298050375,0.9486832980505138,1.0,-1.3877787807814457e-13,0.0,1.5121237595394632e-13,1.0,1.5121237595394632e-13,-4.349653861357922,-89.0267873052888,-228.192747779643,1.8059130083639216e+22,-0.001930111713076575,0.0009650558565382874,0.0009650558565382874,-7.955310410785336e-29,3.977655205392667e-29,1.591062082157067e-28,-7.955310410785334e-29,7.955310410785336e-29,1.1234605387242578e-16,0.6699471168420692,-1.0,-0.2826839851676219,-0.2642813215470758,1.571820518023836,1.009232090528533,0.13495035422732843,-13124.461256686192,0.04872782867682422,-6562.206264428758,6562.254992257434,-1.5707201331913263,0.04868931705413188,-0.7610154080685972,0.8097047251227291,-0.4445702595158988,0.6922473956615428,-0.2971226986183504,0.14542831864350164,0.0
0.0,0.35197495107815646,0.5131434055964825,0.0,0.0,10.008676086438706,1.4779508624215215e+22,5.004338043219353,0.6993466386205385,76.29139971180106,66.28272362536235,63.5079670568269,9912584.484227888,81.26826983093218,400298231992429.94,12684685.527176652,nan,nan,18.077613107960133,2821628.143843684,1.5707963267948966,0.0,0.7907408541034822,-0.31595352298958207,0.0,0.0,-0.9486832980503725,0.7907408541034822,0.0,0.0,0.0,0.9486832980503725,0.9486832980505138,1.0,-1.412203687323199e-13,0.0,1.5376588891058418e-13,1.0,1.5376588891058418e-13,-4.321018568331531,-88.99815201226241,-228.1641124866166,1.7763887049005144e+22,-0.001994803368029104,0.000997401684014552,0.000997401684014552,-8.221948964734346e-29,4.110974482367173e-29,1.6443897929468693e-28,-8.221948964734346e-29,8.221948964734347e-29,2.1740532222114952e-16,0.6669074949471604,-1.0,-0.28549302276161553,-0.26649314495945176,1.580453519677922,1.0090886201770641,0.13391191338198677,-11424.836863601207,0.05224408453036577,-5712.392309758338,5712.444553842869,-1.5707087981930106,0.05219662978044916,-0.7592560842062807,0.8114527139867299,-0.44701971845733307,0.6910755860784672,-0.2932000313544579,0.14421760807753178,0.0
0.0,0.3454791617007922,0.5131866066249653,0.0,0.0,9.898920603775743,1.4617436029542071e+22,4.949460301887871,0.6945578452587066,76.56420964583049,66.66528904205475,63.91813116776571,9976604.58423268,81.61374899263298,401999937933835.56,12738609.334481569,nan,nan,17.7321339321576,2767704.3343377095,1.5707963267948966,0.0,0.7885665456831017,-0.31944049628785676,0.0,0.0,-0.94868329805037,0.7885665456831017,0.0,0.0,0.0,0.94868329805037,0.9486832980505138,1.0,-1.4377388168895777e-13,0.0,1.5654144647214707e-13,1.0,1.5654144647214707e-13,-4.292285808160539,-88.96941925209143,-228.13537972644562,1.7472490500321186e+22,-0.0020618946553650624,0.0010309473276825312,0.0010309473276825312,-8.498478044891048e-29,4.249239022445524e-29,1.6996956089782095e-28,-8.498478044891048e-29,8.498478044891048e-29,0.0,0.663835054187123,-1.0,-0.2883018646881754,-0.2686882191093261,1.589211663921839,1.0089476855028428,0.13288348849689374,-9963.31737399399,0.05593157973046392,-4981.63072120713,4981.686652786861,-1.5706959586184044,0.05587336459880147,-0.7574112970098015,0.8132846616086029,-0.4494910796320437,0.6898973122717333,-0.2893285078107606,0.14302017366391043,0.0
0.0,0.33909947184887734,0.5132319354546153,0.0,0.0,9.79000742860432,1.4456607244812215e+22,4.89500371430216,0.6897530256795693,76.831245268147,67.04123783954267,64.32184857368269,10039618.456024932,81.95284846448186,403670219820395.56,12791537.373577064,nan,nan,17.393034447083277,2714776.293177934,1.5707963267948966,0.0,0.7863967064293342,-0.3229395251686933,0.0,0.0,-0.9486832980503674,0.7863967064293342,0.0,0.0,0.0,0.9486832980503674,0.9486832980505138,1.0,-1.4632739464559563e-13,0.0,1.5920598173124745e-13,1.0,1.5920598173124745e-13,-4.263456890685716,-88.9405903346166,-228.10655080897078,1.7184922727268997e+22,-0.0021314783788283966,0.0010657391894141985,0.0010657391894141985,-8.78528015895454e-29,4.3926400794772704e-29,1.757056031790908e-28,-8.785280158954541e-29,8.78528015895454e-29,2.0346482202300446e-16,0.6607296454881442,-1.0,-0.2911105902522363,-0.27086618945677676,1.5980982046287773,1.0088092306652543,0.1318649247333448,-8704.240219146766,0.05979296780408404,-4352.090213089481,4352.150006057285,-1.5706814402602396,0.05972186301725656,-0.7554797886214916,0.815201651638748,-0.4519844432238041,0.6887126130495761,-0.28550743281049845,0.14183578393783022,0.0
0.0,0.33283371390099215,0.5132795511746602,0.0,0.0,9.681940082523212,1.4297027470263822e+22,4.840970041261606,0.6849323949823422,77.09262523028777,67.41068514776455,64.71923524854508,10101644.201298043,82.28568217838286,405309638839641.5,12843487.427422918,nan,nan,17.060200720769043,2662826.23739457,1.5707963267948966,0.0,0.7842312023109944,-0.32645086780915494,0.0,0.0,-0.9486832980503648,0.7842312023109944,0.0,0.0,0.0,0.9486832980503648,0.9486832980505138,1.0,-1.48991929904696e-13,0.0,1.6187051699034782e-13,1.0,1.6187051699034782e-13,-4.234533106502353,-88.91166655043324,-228.07762702478743,1.6901164843358264e+22,-0.002203651044915294,0.001101825522457647,0.001101825522457647,-9.082753076198294e-29,4.541376538099147e-29,1.8165506152396588e-28,-9.082753076198294e-29,9.082753076198296e-29,0.0,0.6575911217021042,-1.0,-0.293919274103201,-0.2730266859102494,1.6071164911995761,1.0086732014762412,0.13085607141142025,-7617.604434097647,0.06383062234933294,-3808.770301737649,3808.834132359998,-1.5706650519298249,0.06374414425927794,-0.7534604538352735,0.8172045980945514,-0.45449991099394577,0.6875215271183075,-0.28173612378660406,0.14066421396001655,0.0
0.0,0.32667973435788367,0.5133290434731916,0.0,0.0,9.574721741080879,1.4138701395133054e+22,4.787360870540439,0.6800961657684175,77.34846563063573,67.77374388955485,65.1104050169347,10162699.586260507,82.61236191274074,406918745571743.25,12894476.942851905,nan,nan,16.73352097475078,2611836.720145583,1.5707963267948966,0.0,0.7820699041760146,-0.3299747792649015,0.0,0.0,-0.9486832980503622,0.7820699041760146,0.0,0.0,0.0,0.9486832980503622,0.9486832980505138,1.0,-1.5154544286133387e-13,0.0,1.645350522494482e-13,1.0,1.645350522494482e-13,-4.205515731218805,-88.8826491751497,-228.04860964950387,1.6621196879667908e+22,-0.002278513003067827,0.0011392565015339135,0.0011392565015339135,-9.391310405304038e-29,4.695655202652019e-29,1.8782620810608075e-28,-9.391310405304038e-29,9.39131040530404e-29,0.0,0.6544193381510639,-1.0,-0.2967279860049197,-0.27516932242750347,1.6162699714606465,1.008539545351875,0.12985678197628206,-6678.124318234688,0.06804662618620878,-3339.0281358042507,3339.0961824304372,-1.5706465841508739,0.06794189059562102,-0.7513523467776264,0.8192942373732475,-0.45703758592820126,0.6863240932545698,-0.27801391083677923,0.13950524520772,0.0
0.0,0.3206354739568508,0.5133801365828086,0.0,0.0,9.468355231706012,1.3981633194598162e+22,4.734177615853006,0.6752445476652704,77.5988801143021,68.13052488259609,65.49546966025805,10222802.058213614,82.9329973866976,408498080453684.25,12944523.045278609,nan,nan,16.412885489831613,2561790.616007835,1.5707963267948966,0.0,0.7799126873304184,-0.3335115120158241,0.0,0.0,-0.9486832980503596,0.7799126873304184,0.0,0.0,0.0,0.9486832980503596,0.9486832980505138,1.0,-1.5420997812043424e-13,0.0,1.674216321134736e-13,1.0,1.674216321134736e-13,-4.176406022599922,-88.8535394665308,-228.019499940885,1.6344997806449694e+22,-0.002356168609248493,0.0011780843046242464,0.0011780843046242464,-9.711382268564311e-29,4.855691134282156e-29,1.9422764537128623e-28,-9.711382268564311e-29,9.711382268564314e-29,0.0,0.6512141524059708,-1.0,-0.2995367912891138,-0.277293697138245,1.625562196936797,1.0084082112334538,0.12886691372319464,-5864.448566868842,0.07244276271984158,-2932.188062053061,2932.260504815781,-1.5706258077803796,0.07231643483398822,-0.7491546864731957,0.8214711213071839,-0.4595975724992919,0.6851203501850749,-0.2743401358667143,0.13835866518887785,0.0
0.0,0.3146989341190572,0.5134331113110527,0.0,0.0,9.362843040995918,1.3825826540542027e+22,4.681421520497959,0.6703777472552735,77.84397994538459,68.48113690438868,65.87453898371491,10281968.756004192,83.24769632081664,410048174078168.06,12993642.548171218,nan,nan,16.09818654539881,2512671.111505413,1.5707963267948966,0.0,0.7777594313136178,-0.33706131620761864,0.0,0.0,-0.948683298050357,0.7777594313136178,0.0,0.0,0.0,0.948683298050357,0.9486832980505138,1.0,-1.567634910770721e-13,0.0,1.7008616737257398e-13,1.0,1.7008616737257398e-13,-4.147205220139941,-88.82433866407082,-227.99029913842503,1.6072545578899974e+22,-0.0024367263907172595,0.0012183631953586297,0.0012183631953586297,-1.004341598104136e-28,5.02170799052068e-29,2.008683196208272e-28,-1.004341598104136e-28,1.0043415981041361e-28,0.0,0.6479754243222028,-1.0,-0.3023457510609327,-0.27939939226200905,1.6349968275943234,1.008279149524372,0.1278863276208004,-5158.515027634381,0.07702050831172097,-2579.2190035630347,2579.2960240713464,-1.5706024725593044,0.0768687488106534,-0.7468668618743255,0.8237356106849789,-0.4621799767231119,0.6839103365654737,-0.2707141520984817,0.13722426717432643,0.0
0.0,0.3088681205685202,0.5134873736674453,0.0,0.0,9.258187339967243,1.3671284638839126e+22,4.629093669983622,0.6654959688461979,78.08387403442286,68.82568669445561,66.24772081563235,10340216.509920647,83.55656444138516,411569547214813.1,13041851.953723133,nan,nan,15.789318415119254,2464461.7044377606,1.5707963267948966,0.0,0.7756100200545574,-0.3406244392703756,0.0,0.0,-0.9486832980503543,0.7756100200545574,0.0,0.0,0.0,0.9486832980503543,0.9486832980505138,1.0,-1.5942802633617248e-13,0.0,1.7275070263167436e-13,1.0,1.7275070263167436e-13,-4.117914549685487,-88.79504799361638,-227.96100846797057,1.5803817228174216e+22,-0.0025202992032496646,0.0012601496016248323,0.0012601496016248323,-1.0387876698570448e-28,5.193938349285224e-29,2.0775753397140895e-28,-1.0387876698570448e-28,1.038787669857045e-28,0.0,0.6447030166392986,-1.0,-0.3051549219116346,-0.2814859736507833,1.6445776351425043,1.0081523120521112,0.1269148883108549,-4545.016504763674,0.0817810251534623,-2272.46736186926,2272.5491428944138,-1.5705763055952342,0.08159943243359112,-0.7444884365808215,0.8260878690144127,-0.4647849057665547,0.6826940911687492,-0.2671353242235895,0.13610185013721035,0.0
0.0,0.3031411466885201,0.5135431180778709,0.0,0.0,9.154389973698596,1.3518010214061118e+22,4.577194986849298,0.6605994136090699,78.31866904546786,69.16427907176926,66.61512113162647,10397561.861072654,83.85970558807368,413062711340443.2,13089167.469656855,nan,nan,15.486177259280536,2417146.187075837,1.5707963267948966,0.0,0.7734643413140652,-0.3442011267194965,0.0,0.0,-0.9486832980503517,0.7734643413140652,0.0,0.0,0.0,0.9486832980503517,0.9486832980505138,1.0,-1.6209256159527285e-13,0.0,1.7541523789077473e-13,1.0,1.7541523789077473e-13,-4.088535218262719,-88.7656686621936,-227.9316291365478,1.5538788859435073e+22,-0.0026070044221544178,0.0013035022110772087,0.0013035022110772087,-1.0745248205074038e-28,5.372624102537018e-29,2.1490496410148076e-28,-1.0745248205074036e-28,1.074524820507404e-28,1.663521800380414e-16,0.6413967944968961,-1.0,-0.30796435656645044,-0.28355299102590487,1.6543085097086978,1.0080276519897198,0.1259524637861363,-4010.9573513049636,0.08672515699552101,-2005.435313073984,2005.5220382309797,-1.570547009763651,0.08650870567194906,-0.7420191520458509,0.8285278577178,-0.46741246842071044,0.6814716526678017,-0.2636030273593673,0.13499121832307126,0.0
0.0,0.2975161284515518,0.5136001161115383,0.0,0.0,9.05145248527132,1.3366005544829453e+22,4.52572624263566,0.6556882803061913,78.54846942046461,69.4970169351933,66.9768440525466,10454021.061070256,84.15722171652523,414528168651841.0,13135605.00962814,nan,nan,15.188661122201374,2370708.64575792,1.5707963267948966,0.0,0.7713222868390639,-0.3477916217887968,0.0,0.0,-0.948683298050349,0.7713222868390639,0.0,0.0,0.0,0.948683298050349,0.9486832980505138,1.0,-1.6475709685437323e-13,0.0,1.780797731498751e-13,1.0,1.780797731498751e-13,-4.059068418445448,-88.73620186237633,-227.90216233673053,1.5277435737510924e+22,-0.0026969641140992613,0.0013484820570496307,0.0013484820570496307,-1.1116033620773686e-28,5.558016810386843e-29,2.223206724154737e-28,-1.1116033620773686e-28,1.1116033620773688e-28,0.0,0.6380566260108391,-1.0,-0.3107741036077571,-0.28559997751448735,1.6641934636560827,1.0079051238221495,0.12499892539580491,-3545.2851255466944,0.09185342471043509,-1772.596636060992,1772.6884894857023,-1.5705142620418324,0.09159640054798997,-0.7394589307469213,0.8310553312949112,-0.4700627747297755,0.6802430598134276,-0.26011664721008504,0.13389218120155008,0.0
0.0,0.2919912455616525,0.5136581214836384,0.0,0.0,8.949376118237346,1.321527246745958e+22,4.474688059118673,0.6507627650317205,78.7733774503897,69.82400133215236,67.33299191649766,10509610.083265428,84.44921296208688,415966412379666.8,13181180.20317346,nan,nan,14.896669868498536,2325133.450941888,1.5707963267948966,0.0,0.7691837520886528,-0.3513961657766062,0.0,0.0,-0.9486832980503461,0.7691837520886528,0.0,0.0,0.0,0.9486832980503461,0.9486832980505138,1.0,-1.6764367671839864e-13,0.0,1.8096635301390052e-13,1.0,1.8096635301390052e-13,-4.029515326798623,-88.7066487707295,-227.8726092450837,1.5019732316307858e+22,-0.002790305232975307,0.0013951526164876532,0.0013951526164876532,-1.150075620948091e-28,5.750378104740455e-29,2.300151241896182e-28,-1.150075620948091e-28,1.1500756209480912e-28,1.5542416788996492e-16,0.6346823821918423,-1.0,-0.31358420776094875,-0.28762644959852923,1.67423663756666,1.0077846832891681,0.12405414765950548,-3138.583748278912,0.0971660241280243,-1569.243291127392,1569.34045715152,-1.570477711761377,0.09686195561838926,-0.736807878071494,0.8336698336898831,-0.47273593614477605,0.6790083513665928,-0.25667557951636105,0.13280455319963333,0.0
0.0,0.28656473041551656,0.5137171932974065,0.0,0.0,8.848161821704725,1.306581238347059e+22,4.424080910852362,0.6458230610668453,78.99349333687456,70.14533151516984,67.68366533815734,10564344.632010538,84.7357776925024,417377927048003.7,13225908.40393451,nan,nan,14.610105130395874,2280405.2489809985,1.5707963267948966,0.0,0.7670486360207944,-0.3550149983021538,0.0,0.0,-0.9486832980503433,0.7670486360207944,0.0,0.0,0.0,0.9486832980503433,0.9486832980505138,1.0,-1.7041923427996153e-13,0.0,1.836308882730009e-13,1.0,1.836308882730009e-13,-3.9998771030093714,-88.67701054694025,-227.84297102129443,1.4765652274438998e+22,-0.0028871598224169378,0.0014435799112084689,0.0014435799112084689,-1.1899960213320236e-28,5.949980106660118e-29,2.379992042664047e-28,-1.1899960213320236e-28,1.1899960213320236e-28,0.0,0.6312739369358502,-1.0,-0.3163947101060533,-0.2896319069956179,1.6844423062912006,1.007666287334331,0.12311800811383045,-2782.817554840132,0.10266282512319425,-1391.3574460075042,1391.4601088326276,-1.5704369787825856,0.10230441199622203,-0.7340662833931818,0.8363706953894038,-0.4754320656199574,0.6777675660585654,-0.2532792296219677,0.13172815347513156,0.0
0.0,0.2812348368707425,0.5137772150494231,0.0,0.0,8.747810265558892,1.2917626282061995e+22,4.373905132779446,0.6408693592326651,79.20891522904927,70.46110496349037,68.0289632303076,10618240.14601908,85.01701252937313,418763188580065.8,13269804.69300789,nan,nan,14.328870286261512,2236508.9587738817,1.5707963267948966,0.0,0.7649168411018423,-0.3586483571912151,0.0,0.0,-0.9486832980503406,0.7649168411018423,0.0,0.0,0.0,0.9486832980503406,0.9486832980505138,1.0,-1.7319479184152442e-13,0.0,1.865174681370263e-13,1.0,1.865174681370263e-13,-3.9701548920042904,-88.64728833593517,-227.81324881028937,1.451516857551473e+22,-0.0029876652169847947,0.0014938326084923974,0.0014938326084923974,-1.2314211681941854e-28,6.157105840970927e-29,2.4628423363883707e-28,-1.2314211681941854e-28,1.2314211681941858e-28,0.0,0.6278311673571401,-1.0,-0.31920564799984974,-0.29161583232323923,1.694814884257117,1.0075498940683163,0.12219038725991722,-2471.1174329795895,0.10834337146196102,-1235.5045448040637,1235.6128881755258,-1.5703916515932788,0.10792241049262309,-0.7312346205503278,0.8391570310429509,-0.4781512774385762,0.6765207426758486,-0.24992701240396165,0.13066280580896875,0.0
0.0,0.27599986322863734,0.5138380096244098,0.0,0.0,8.648321846973037,1.2770714749727417e+22,4.324160923486518,0.6359018478348677,79.41973927743987,70.77141743046684,68.36898285362166,10671311.806136621,85.29301239260177,420122664517112.56,13312883.885882087,nan,nan,14.052870416165392,2193429.764827779,1.5707963267948966,0.0,0.7627882731445851,-0.3622964786540461,0.0,0.0,-0.9486832980503377,0.7627882731445851,0.0,0.0,0.0,0.9486832980503377,0.9486832980505138,1.0,-1.7608137170554983e-13,0.0,1.894040480010517e-13,1.0,1.894040480010517e-13,-3.9403498236175056,-88.6174832675484,-227.7834437419026,1.4268253505445626e+22,-0.0030919642592877688,0.0015459821296438842,0.0015459821296438842,-1.2744099367429864e-28,6.372049683714931e-29,2.548819873485973e-28,-1.2744099367429862e-28,1.2744099367429864e-28,2.8052126908743756e-16,0.6243539538451248,-1.0,-0.32201705522615626,-0.29357769092141756,1.7053589318896187,1.0074354627242008,0.12127116843740077,-2197.601747080981,0.11420688234402548,-1098.7437700993185,1098.8579769816627,-1.5703412853242082,0.11371419087683385,-0.7283135472236872,0.842027738100521,-0.48089368725874354,0.675267920042986,-0.24661835192876333,0.12960833841481434,0.0
